#Meteorological data for Loobos (from PALS), 1997-.
#1 years of 30 minute data.
#    Down  Down      Rainfall      Snowfall     Air       Wind                 Specific
#    SWR   LWR        rate           rate      temp.      speed     Pressure   humidity
# (W m-2) (W m-2)  (kg m-2 s-1) (kg m-2 s-1)   (K)       (m s-1) )   (Pa)      (kg kg-1)
    0.0  246.2     0.000e+00     0.000e+00   267.200     2.192     101001.7   2.247e-03
    0.0  246.7     0.000e+00     0.000e+00   267.350     2.182     101001.9   2.266e-03
    0.0  247.2     0.000e+00     0.000e+00   267.550     2.181     101002.1   2.266e-03
    0.0  247.4     0.000e+00     0.000e+00   267.630     2.181     101002.2   2.268e-03
    0.0  247.8     0.000e+00     0.000e+00   267.750     2.181     101002.4   2.279e-03
    0.0  248.2     0.000e+00     0.000e+00   267.870     2.179     101002.5   2.300e-03
    0.0  248.6     0.000e+00     0.000e+00   267.990     2.179     101002.7   2.310e-03
    0.0  249.1     0.000e+00     0.000e+00   268.130     2.171     101002.8   2.340e-03
    0.0  249.5     0.000e+00     0.000e+00   268.220     2.171     101003.0   2.357e-03
    0.0  248.7     0.000e+00     0.000e+00   268.120     2.171     101002.8   2.274e-03
    0.3  248.2     0.000e+00     0.000e+00   267.990     2.179     101002.7   2.241e-03
    4.3  248.3     0.000e+00     0.000e+00   268.000     2.178     101002.7   2.245e-03
   11.2  248.5     0.000e+00     0.000e+00   268.060     2.174     101002.8   2.261e-03
   20.2  248.9     0.000e+00     0.000e+00   268.160     2.090     101002.9   2.278e-03
   37.3  249.4     0.000e+00     0.000e+00   268.310     2.069     101003.1   2.307e-03
   77.6  249.8     0.000e+00     0.000e+00   268.450     1.995     101003.2   2.313e-03
   78.4  250.1     0.000e+00     0.000e+00   268.520     1.995     101003.3   2.325e-03
   88.2  250.3     0.000e+00     0.000e+00   268.600     1.766     101003.4   2.321e-03
   79.4  249.9     0.000e+00     0.000e+00   268.540     1.995     101003.3   2.286e-03
   95.7  249.7     0.000e+00     0.000e+00   268.560     1.902     101003.4   2.246e-03
   97.7  250.2     0.000e+00     0.000e+00   268.720     1.807     101003.5   2.260e-03
  126.4  251.2     0.000e+00     0.000e+00   269.000     1.510     101003.9   2.295e-03
   89.2  251.4     0.000e+00     0.000e+00   269.070     1.836     101004.0   2.299e-03
   79.0  251.3     0.000e+00     0.000e+00   269.000     1.807     101003.9   2.314e-03
   53.7  251.0     0.000e+00     0.000e+00   268.910     1.912     101003.8   2.310e-03
   19.1  250.3     0.000e+00     0.000e+00   268.660     2.149     101003.5   2.296e-03
    0.1  249.2     0.000e+00     0.000e+00   268.250     2.171     101003.0   2.294e-03
    0.0  248.4     0.000e+00     0.000e+00   267.960     2.179     101002.6   2.292e-03
    0.0  247.6     0.000e+00     0.000e+00   267.680     2.181     101002.3   2.276e-03
    0.0  246.5     0.000e+00     0.000e+00   267.300     2.186     101001.8   2.255e-03
    0.0  244.8     0.000e+00     0.000e+00   266.790     2.468     101001.2   2.206e-03
    0.0  242.0     0.000e+00     0.000e+00   265.910     2.614     101000.2   2.107e-03
    0.0  241.4     0.000e+00     0.000e+00   265.720     2.558     100999.9   2.097e-03
    0.0  241.0     0.000e+00     0.000e+00   265.600     2.565     100999.8   2.086e-03
    0.0  239.4     0.000e+00     0.000e+00   265.140     2.577     100999.2   2.017e-03
    0.0  241.0     0.000e+00     0.000e+00   265.570     2.565     100999.7   2.094e-03
    0.0  242.8     0.000e+00     0.000e+00   266.070     2.667     101000.4   2.175e-03
    0.0  243.7     0.000e+00     0.000e+00   266.350     2.600     101000.7   2.211e-03
    0.0  243.5     0.000e+00     0.000e+00   266.290     2.628     101000.6   2.197e-03
    0.0  242.6     0.000e+00     0.000e+00   266.060     2.669     101000.3   2.158e-03
    0.0  242.5     0.000e+00     0.000e+00   266.030     2.652     101000.3   2.155e-03
    0.0  242.7     0.000e+00     0.000e+00   266.090     2.661     101000.4   2.161e-03
    0.0  242.6     0.000e+00     0.000e+00   266.080     2.667     101000.4   2.141e-03
    0.0  242.0     0.000e+00     0.000e+00   265.920     2.614     101000.2   2.113e-03
    0.0  241.1     0.000e+00     0.000e+00   265.670     2.569     100999.9   2.068e-03
    0.0  240.5     0.000e+00     0.000e+00   265.480     2.562     100999.6   2.041e-03
    0.0  239.9     0.000e+00     0.000e+00   265.330     2.562     100999.5   2.016e-03
    0.0  239.3     0.000e+00     0.000e+00   265.160     2.577     100999.2   1.989e-03
    0.0  238.6     0.000e+00     0.000e+00   264.960     2.579     100999.0   1.960e-03
    0.0  238.3     0.000e+00     0.000e+00   264.850     2.573     100998.9   1.951e-03
    0.0  238.1     0.000e+00     0.000e+00   264.780     2.573     100998.8   1.943e-03
    0.0  237.9     0.000e+00     0.000e+00   264.740     2.573     100998.7   1.937e-03
    0.0  237.4     0.000e+00     0.000e+00   264.610     2.574     100998.6   1.913e-03
    0.0  236.8     0.000e+00     0.000e+00   264.450     2.558     100998.4   1.883e-03
    0.0  236.4     0.000e+00     0.000e+00   264.310     2.493     100998.2   1.866e-03
    0.0  236.3     0.000e+00     0.000e+00   264.280     2.497     100998.2   1.866e-03
    0.0  236.6     0.000e+00     0.000e+00   264.350     2.526     100998.2   1.882e-03
    0.0  236.8     0.000e+00     0.000e+00   264.420     2.558     100998.3   1.896e-03
    1.5  237.2     0.000e+00     0.000e+00   264.510     2.556     100998.4   1.916e-03
    8.0  237.6     0.000e+00     0.000e+00   264.640     2.581     100998.6   1.935e-03
   18.0  237.7     0.000e+00     0.000e+00   264.660     2.573     100998.6   1.944e-03
   29.7  238.1     0.000e+00     0.000e+00   264.760     2.905     100998.8   1.960e-03
   39.9  238.4     0.000e+00     0.000e+00   264.840     2.866     100998.9   1.972e-03
   42.6  238.3     0.000e+00     0.000e+00   264.830     2.847     100998.8   1.971e-03
   46.0  238.3     0.000e+00     0.000e+00   264.830     2.847     100998.8   1.966e-03
   50.7  238.7     0.000e+00     0.000e+00   264.960     2.847     100999.0   1.983e-03
   66.0  239.3     0.000e+00     0.000e+00   265.160     2.882     100999.2   1.993e-03
   78.0  239.9     0.000e+00     0.000e+00   265.360     2.866     100999.5   1.993e-03
   69.7  240.2     0.000e+00     0.000e+00   265.470     2.866     100999.6   1.995e-03
   53.0  240.2     0.000e+00     0.000e+00   265.490     2.831     100999.6   1.992e-03
   51.8  240.8     0.000e+00     0.000e+00   265.680     2.831     100999.9   2.005e-03
   39.6  240.9     0.000e+00     0.000e+00   265.760     2.876     101000.0   1.991e-03
    9.8  240.9     0.000e+00     0.000e+00   265.760     2.575     101000.0   1.998e-03
    4.8  240.1     0.000e+00     0.000e+00   265.500     3.100     100999.7   1.972e-03
    0.0  239.5     0.000e+00     0.000e+00   265.310     2.340     100999.4   1.946e-03
    0.0  238.1     0.000e+00     0.000e+00   264.900     2.270     100998.9   1.896e-03
    0.0  237.7     0.000e+00     0.000e+00   264.780     2.840     100998.8   1.874e-03
    0.0  237.7     0.000e+00     0.000e+00   264.820     2.720     100998.8   1.858e-03
    0.0  237.2     0.000e+00     0.000e+00   264.690     2.320     100998.7   1.827e-03
    0.0  236.8     0.000e+00     0.000e+00   264.560     2.210     100998.5   1.817e-03
    0.0  236.4     0.000e+00     0.000e+00   264.450     2.260     100998.4   1.809e-03
    0.0  235.9     0.000e+00     0.000e+00   264.280     2.170     100998.2   1.795e-03
    0.0  235.6     0.000e+00     0.000e+00   264.170     2.860     100998.0   1.798e-03
    0.0  236.0     0.000e+00     0.000e+00   264.270     2.730     100998.1   1.816e-03
    0.0  236.0     0.000e+00     0.000e+00   264.260     2.610     100998.1   1.819e-03
    0.0  235.9     0.000e+00     0.000e+00   264.240     2.040     100998.1   1.814e-03
    0.0  235.2     0.000e+00     0.000e+00   264.010     1.320     100997.8   1.791e-03
    0.0  234.9     0.000e+00     0.000e+00   263.930     1.750     100997.7   1.779e-03
    0.0  234.4     0.000e+00     0.000e+00   263.790     2.140     100997.6   1.762e-03
    0.0  234.2     0.000e+00     0.000e+00   263.710     2.260     100997.5   1.752e-03
    0.0  233.9     0.000e+00     0.000e+00   263.650     2.320     100997.4   1.744e-03
    0.0  233.9     0.000e+00     0.000e+00   263.630     3.100     100997.4   1.738e-03
    0.0  233.7     0.000e+00     0.000e+00   263.570     2.470     100997.3   1.731e-03
    0.0  233.7     0.000e+00     0.000e+00   263.580     3.070     100997.3   1.736e-03
    0.0  233.8     0.000e+00     0.000e+00   263.610     2.960     100997.3   1.737e-03
    0.0  233.6     0.000e+00     0.000e+00   263.540     2.290     100997.2   1.729e-03
    0.0  233.6     0.000e+00     0.000e+00   263.540     1.890     100997.2   1.729e-03
    0.0  233.4     0.000e+00     0.000e+00   263.500     1.610     100997.2   1.722e-03
    0.0  233.3     0.000e+00     0.000e+00   263.460     1.900     100997.1   1.720e-03
    0.0  233.2     0.000e+00     0.000e+00   263.410     1.940     100997.1   1.715e-03
    0.0  233.1     0.000e+00     0.000e+00   263.400     1.250     100997.1   1.717e-03
    0.0  232.7     0.000e+00     0.000e+00   263.260     1.500     100996.9   1.702e-03
    0.0  232.4     0.000e+00     0.000e+00   263.150     2.340     100996.8   1.697e-03
    0.0  233.3     0.000e+00     0.000e+00   263.390     2.250     100997.1   1.743e-03
    0.0  234.6     0.000e+00     0.000e+00   263.770     2.700     100997.5   1.807e-03
    0.0  236.0     0.000e+00     0.000e+00   264.150     2.810     100998.0   1.866e-03
    0.8  236.8     0.000e+00     0.000e+00   264.400     2.970     100998.3   1.901e-03
    7.2  237.0     0.000e+00     0.000e+00   264.470     2.540     100998.4   1.910e-03
   17.7  237.0     0.000e+00     0.000e+00   264.470     2.970     100998.4   1.908e-03
   30.2  237.3     0.000e+00     0.000e+00   264.570     2.880     100998.5   1.915e-03
   42.5  237.9     0.000e+00     0.000e+00   264.760     2.250     100998.8   1.934e-03
   58.8  238.4     0.000e+00     0.000e+00   264.930     3.410     100999.0   1.929e-03
   77.7  239.2     0.000e+00     0.000e+00   265.210     2.640     100999.3   1.943e-03
   80.7  240.0     0.000e+00     0.000e+00   265.490     2.480     100999.6   1.960e-03
   79.5  240.7     0.000e+00     0.000e+00   265.700     2.410     100999.9   1.973e-03
   78.6  240.9     0.000e+00     0.000e+00   265.820     2.650     101000.0   1.966e-03
   64.8  241.1     0.000e+00     0.000e+00   265.900     2.760     101000.1   1.967e-03
   65.2  241.6     0.000e+00     0.000e+00   266.060     3.040     101000.3   1.974e-03
   59.1  241.5     0.000e+00     0.000e+00   266.050     3.330     101000.3   1.959e-03
   47.0  241.6     0.000e+00     0.000e+00   266.090     3.040     101000.4   1.963e-03
   33.5  241.6     0.000e+00     0.000e+00   266.080     2.690     101000.4   1.959e-03
   18.1  241.0     0.000e+00     0.000e+00   265.930     2.740     101000.2   1.923e-03
    1.5  240.5     0.000e+00     0.000e+00   265.780     2.690     101000.0   1.905e-03
    0.0  240.4     0.000e+00     0.000e+00   265.710     2.190     100999.9   1.916e-03
    0.0  241.2     0.000e+00     0.000e+00   265.930     2.380     101000.2   1.967e-03
    0.0  243.0     0.000e+00     0.000e+00   266.400     2.600     101000.8   2.058e-03
    0.0  244.6     0.000e+00     0.000e+00   266.790     3.050     101001.2   2.159e-03
    0.0  245.7     0.000e+00     0.000e+00   267.050     3.850     101001.5   2.231e-03
    0.0  246.4     0.000e+00     0.000e+00   267.220     2.970     101001.8   2.278e-03
    0.0  246.9     0.000e+00     0.000e+00   267.360     2.970     101001.9   2.310e-03
    0.0  247.6     0.000e+00     0.000e+00   267.560     3.310     101002.2   2.330e-03
    0.0  248.1     0.000e+00     0.000e+00   267.730     2.710     101002.4   2.353e-03
    0.0  249.1     0.000e+00     0.000e+00   267.990     2.840     101002.7   2.400e-03
    0.0  250.1     0.000e+00     0.000e+00   268.250     2.760     101003.0   2.449e-03
    0.0  250.6     0.000e+00     0.000e+00   268.420     3.390     101003.2   2.475e-03
    0.0  250.9     0.000e+00     0.000e+00   268.500     2.740     101003.3   2.474e-03
    0.0  250.9     0.000e+00     0.000e+00   268.560     2.370     101003.4   2.459e-03
    0.0  251.2     0.000e+00     0.000e+00   268.670     2.040     101003.5   2.452e-03
    0.0  251.8     0.000e+00     0.000e+00   268.850     2.220     101003.7   2.475e-03
    0.0  252.3     0.000e+00     0.000e+00   269.000     2.900     101003.9   2.495e-03
    0.0  252.5     0.000e+00     0.000e+00   269.040     2.060     101003.9   2.505e-03
    0.0  252.7     0.000e+00     0.000e+00   269.080     2.560     101004.0   2.527e-03
    0.0  253.0     0.000e+00     0.000e+00   269.150     2.390     101004.1   2.549e-03
    0.0  253.2     0.000e+00     0.000e+00   269.210     2.890     101004.1   2.552e-03
    0.0  253.2     0.000e+00     0.000e+00   269.220     2.400     101004.1   2.559e-03
    0.0  253.2     0.000e+00     0.000e+00   269.200     2.630     101004.1   2.561e-03
    0.0  252.9     0.000e+00     0.000e+00   269.150     3.140     101004.1   2.535e-03
    0.0  252.8     0.000e+00     0.000e+00   269.190     2.660     101004.1   2.503e-03
    0.0  252.2     0.000e+00     0.000e+00   269.170     2.890     101004.1   2.406e-03
    0.0  251.7     0.000e+00     0.000e+00   269.110     2.780     101004.0   2.342e-03
    0.0  251.5     0.000e+00     0.000e+00   269.050     2.170     101003.9   2.331e-03
    0.0  251.3     0.000e+00     0.000e+00   269.000     2.460     101003.9   2.314e-03
    0.0  251.2     0.000e+00     0.000e+00   268.980     2.730     101003.9   2.308e-03
    0.0  251.2     0.000e+00     0.000e+00   268.970     2.700     101003.9   2.309e-03
    0.2  250.8     0.000e+00     0.000e+00   268.880     2.930     101003.7   2.288e-03
    4.1  250.4     0.000e+00     0.000e+00   268.770     2.610     101003.6   2.272e-03
    8.9  250.6     0.000e+00     0.000e+00   268.800     2.260     101003.6   2.288e-03
   15.4  250.7     0.000e+00     0.000e+00   268.780     2.163     101003.6   2.306e-03
   29.5  250.8     0.000e+00     0.000e+00   268.730     2.250     101003.6   2.357e-03
   43.2  251.2     0.000e+00     0.000e+00   268.690     2.000     101003.5   2.440e-03
   43.0  251.6     0.000e+00     0.000e+00   268.670     1.140     101003.5   2.523e-03
   77.6  252.0     0.000e+00     0.000e+00   268.680     1.560     101003.5   2.590e-03
   84.2  252.6     0.000e+00     0.000e+00   268.870     1.270     101003.7   2.605e-03
   87.3  253.0     0.000e+00     0.000e+00   269.120     1.700     101004.0   2.565e-03
   60.6  252.6     0.000e+00     0.000e+00   269.250     1.800     101004.2   2.441e-03
   52.2  252.5     0.000e+00     0.000e+00   269.440     1.430     101004.4   2.321e-03
   34.5  253.1     0.000e+00     0.000e+00   269.570     1.220     101004.6   2.373e-03
   17.7  252.8     0.000e+00     0.000e+00   269.480     1.410     101004.5   2.357e-03
    9.9  252.7     0.000e+00     0.000e+00   269.440     1.460     101004.4   2.355e-03
    3.7  252.8     0.000e+00     0.000e+00   269.470     1.040     101004.4   2.358e-03
    0.0  252.7     0.000e+00     0.000e+00   269.450     0.970     101004.4   2.360e-03
    0.0  252.7     0.000e+00     0.000e+00   269.430     1.040     101004.4   2.365e-03
    0.0  252.6     0.000e+00     0.000e+00   269.390     0.770     101004.4   2.369e-03
    0.0  252.8     0.000e+00     0.000e+00   269.460     1.060     101004.4   2.362e-03
    0.0  252.6     0.000e+00     0.000e+00   269.430     0.830     101004.4   2.351e-03
    0.0  252.8     0.000e+00     0.000e+00   269.440     1.250     101004.4   2.375e-03
    0.0  253.2     0.000e+00     0.000e+00   269.530     1.210     101004.5   2.400e-03
    0.0  253.0     0.000e+00     0.000e+00   269.460     0.740     101004.4   2.408e-03
    0.0  253.3     0.000e+00     0.000e+00   269.550     1.100     101004.5   2.410e-03
    0.0  253.0     0.000e+00     0.000e+00   269.490     0.990     101004.5   2.396e-03
    0.0  253.1     0.000e+00     0.000e+00   269.530     1.290     101004.5   2.386e-03
    0.0  252.9     0.000e+00     0.000e+00   269.480     1.080     101004.5   2.380e-03
    0.0  253.2     0.000e+00     0.000e+00   269.560     1.270     101004.5   2.400e-03
    0.0  253.4     0.000e+00     0.000e+00   269.550     1.090     101004.5   2.427e-03
    0.0  253.3     0.000e+00     0.000e+00   269.520     0.790     101004.5   2.430e-03
    0.0  253.1     0.000e+00     0.000e+00   269.450     0.760     101004.4   2.423e-03
    0.0  253.0     0.000e+00     0.000e+00   269.470     0.870     101004.4   2.407e-03
    0.0  253.0     0.000e+00     0.000e+00   269.450     1.000     101004.4   2.403e-03
    0.0  252.6     0.000e+00     0.000e+00   269.330     1.190     101004.3   2.401e-03
    0.0  252.5     0.000e+00     0.000e+00   269.270     0.990     101004.2   2.399e-03
    0.0  252.5     0.000e+00     0.000e+00   269.300     1.060     101004.2   2.393e-03
    0.0  252.0     0.000e+00     0.000e+00   269.210     1.080     101004.1   2.351e-03
    0.0  251.8     0.000e+00     0.000e+00   269.140     1.230     101004.0   2.333e-03
    0.0  251.4     0.000e+00     0.000e+00   269.080     1.090     101004.0   2.298e-03
    0.0  251.1     0.000e+00     0.000e+00   269.000     1.190     101003.9   2.278e-03
    0.0  250.9     0.000e+00     0.000e+00   268.930     1.560     101003.8   2.277e-03
    0.0  251.0     0.000e+00     0.000e+00   268.990     1.430     101003.9   2.276e-03
    0.0  250.9     0.000e+00     0.000e+00   268.900     1.680     101003.8   2.286e-03
    0.0  250.8     0.000e+00     0.000e+00   268.850     1.770     101003.7   2.302e-03
    0.0  250.8     0.000e+00     0.000e+00   268.830     1.740     101003.7   2.301e-03
    0.0  250.6     0.000e+00     0.000e+00   268.770     1.760     101003.6   2.296e-03
    0.0  250.7     0.000e+00     0.000e+00   268.810     1.440     101003.7   2.295e-03
    1.1  250.9     0.000e+00     0.000e+00   268.880     1.450     101003.7   2.296e-03
    6.7  251.1     0.000e+00     0.000e+00   268.950     1.460     101003.8   2.306e-03
   16.3  251.7     0.000e+00     0.000e+00   269.130     1.550     101004.0   2.323e-03
   25.3  252.4     0.000e+00     0.000e+00   269.360     1.560     101004.3   2.344e-03
   31.2  253.0     0.000e+00     0.000e+00   269.530     1.590     101004.5   2.374e-03
   35.2  253.4     0.000e+00     0.000e+00   269.650     1.740     101004.7   2.390e-03
   40.4  253.6     0.000e+00     0.000e+00   269.680     1.590     101004.7   2.404e-03
   49.3  253.5     0.000e+00     0.000e+00   269.640     2.060     101004.6   2.403e-03
   56.3  253.6     0.000e+00     0.000e+00   269.690     1.790     101004.7   2.406e-03
   64.1  253.7     0.000e+00     0.000e+00   269.760     1.700     101004.8   2.380e-03
   67.0  254.0     0.000e+00     0.000e+00   269.840     1.570     101004.9   2.404e-03
   64.8  253.7     0.000e+00     0.000e+00   269.780     1.940     101004.8   2.372e-03
   53.8  253.7     0.000e+00     0.000e+00   269.810     2.200     101004.8   2.357e-03
   41.2  253.8     0.000e+00     0.000e+00   269.830     1.850     101004.9   2.375e-03
   31.4  253.5     0.000e+00     0.000e+00   269.800     2.130     101004.8   2.331e-03
